caa575c195d1463c9b0e666ae7c8a89d	General Variable %(variable)s: select result %(result)s	formula:trace
f65bc7b0a09e47ee8c0431baf4f6982b	Parameter %(name)s input value %(input)s	formula:trace
66e090d3c1e3413e983a3ee124867fd3	Parameter %(name)s select result %(result)s	formula:trace
f30516f963a8430697172befc94dcd23	Source %(name)s %(source)s	formula:trace
e559b9e9d4d348d684ffb892104ff6bf	Variable instances processing order: %(dependencies)s	formula:trace
23d99d0906e540e196f50aa03fb2c08f	Variable set %(xlinkLabel)s \nPrecondition %(precondition)s \nResult: %(result)s	formula:trace
b427a1a6dade4ae0b20b0b8e44b0c980	Variable set %(xlinkLabel)s had no xpCtx.evaluations	formula:trace
1126f754a1054ff38935d0173421741d	Variable set %(xlinkLabel)s skipped evaluation, all fact variables have fallen back	formula:trace
c0e6adab570c43819f816c44abe6d280	Variable set %(xlinkLabel)s skipped non-different or fallback evaluation, duplicates another evaluation	formula:trace
9e2998931fd34ff982fac8f8127d8655	Variable set %(xlinkLabel)s, instance dependences %(dependencies)s	formula:trace
667d2cd7cae54b2ca7d15d29fbbb7bcd	Variable set %(xlinkLabel)s, variable %(name)s, dependences %(dependencies)s	formula:trace
e62ad8c921d54974b726c382c35c936f	Variable set %(xlinkLabel)s, variables order: %(dependencies)s	formula:trace
